Simulation,Prey,Predator,DietPercent,NPredatorStagesObserved
57,LargePhytoplankton,ShallowDemersal,0.014702817855,3
57,LargePhytoplankton,SkateRays,0,2
57,LargePhytoplankton,SpinyDogfish,0,2
57,LargePhytoplankton,Squids,0.0050189706766666665,3
57,LargePhytoplankton,StripedBass,0.005928570050000001,3
57,LargePhytoplankton,WhitePerch,0.015039665387744445,3
57,LargePhytoplankton,WinterFlounder,0,2
57,LargeZooplankton,AtlanticHerring,52.75923920666667,3
57,LargeZooplankton,AtlanticMackerel,30.081894916666666,3
57,LargeZooplankton,AtlanticTomcod,1.86071535,2
57,LargeZooplankton,Benthopelagics,64.90215022,3
57,LargeZooplankton,BlackSeaBass,4.427925831666667,3
57,LargeZooplankton,Flounders,21.702952575,2
57,LargeZooplankton,Goosefish,9.515623126666666,3
57,LargeZooplankton,Hakes,4.510005,3
57,LargeZooplankton,MiscellaneousDemersals,12.274934806666668,3
57,LargeZooplankton,Scup,15.503133929473684,3
57,LargeZooplankton,ShallowDemersal,32.25576348116667,3
57,LargeZooplankton,SkateRays,0,2
57,LargeZooplankton,SpinyDogfish,0,2
57,LargeZooplankton,Squids,10.457168015,3
57,LargeZooplankton,StripedBass,8.9508425333,3
57,LargeZooplankton,WhitePerch,4.783274793977778,3
57,LargeZooplankton,WinterFlounder,23.0755276,2
57,MediumPhytoplankton,AtlanticHerring,0.5402706002183333,3
57,MediumPhytoplankton,AtlanticMackerel,0.05712675058333333,3
57,MediumPhytoplankton,AtlanticTomcod,1.042201225,2
57,MediumPhytoplankton,Benthopelagics,1.0964039409888333,3
57,MediumPhytoplankton,BlackSeaBass,0,3
57,MediumPhytoplankton,Flounders,0,2
57,MediumPhytoplankton,Goosefish,0,3
57,MediumPhytoplankton,Hakes,0,3
57,MediumPhytoplankton,MiscellaneousDemersals,0,3
57,MediumPhytoplankton,Scup,0,3
57,MediumPhytoplankton,ShallowDemersal,0,3
57,MediumPhytoplankton,SkateRays,0,2
57,MediumPhytoplankton,SpinyDogfish,0,2
57,MediumPhytoplankton,Squids,0,3
57,MediumPhytoplankton,StripedBass,0,3
57,MediumPhytoplankton,WhitePerch,0,3
57,MediumPhytoplankton,WinterFlounder,0,2
57,MediumZooplankton,AtlanticHerring,18.96091428,3
57,MediumZooplankton,AtlanticMackerel,3.412654263333333,3
57,MediumZooplankton,AtlanticTomcod,5.554262575,2
57,MediumZooplankton,Benthopelagics,17.573348047,3
57,MediumZooplankton,BlackSeaBass,30.135460533333333,3
57,MediumZooplankton,Flounders,0,2
57,MediumZooplankton,Goosefish,29.20557534,3
57,MediumZooplankton,Hakes,28.458857833333333,3
57,MediumZooplankton,MiscellaneousDemersals,17.650571425,3
57,MediumZooplankton,Scup,12.680891489035089,3
57,MediumZooplankton,ShallowDemersal,26.931425216666668,3
57,MediumZooplankton,SkateRays,0,2
57,MediumZooplankton,SpinyDogfish,0,2
57,MediumZooplankton,Squids,28.623534466666666,3
57,MediumZooplankton,StripedBass,28.987090937633333,3
57,MediumZooplankton,WhitePerch,19.20289576702222,3
57,MediumZooplankton,WinterFlounder,0,2
57,MiscellaneousDemersals,AtlanticHerring,2.2106245416666668,3
57,MiscellaneousDemersals,AtlanticMackerel,3.571521391333333,3
57,MiscellaneousDemersals,AtlanticTomcod,0.39438790749999997,2
57,MiscellaneousDemersals,Benthopelagics,0.08508333384399999,3
57,MiscellaneousDemersals,BlackSeaBass,2.317559993359833,3
57,MiscellaneousDemersals,Flounders,7.542046045825001,2
57,MiscellaneousDemersals,Goosefish,2.4331432090561926,3
57,MiscellaneousDemersals,Hakes,4.389794527938333,3
57,MiscellaneousDemersals,MiscellaneousDemersals,1.594432358433333,3
57,MiscellaneousDemersals,Scup,0.9753102832843333,3
57,MiscellaneousDemersals,ShallowDemersal,2.8931186891138334,3
57,MiscellaneousDemersals,SkateRays,4.00753671382175,2
57,MiscellaneousDemersals,SpinyDogfish,4.234533474975,2
57,MiscellaneousDemersals,Squids,4.755670146,3
57,MiscellaneousDemersals,StripedBass,4.3163916274963015,3
57,MiscellaneousDemersals,WhitePerch,0.6469643417777777,3
57,MiscellaneousDemersals,WinterFlounder,6.61550412293025,2
57,Scup,AtlanticHerring,0.5068550117586667,3
57,Scup,AtlanticMackerel,1.37237388847,3
57,Scup,AtlanticTomcod,0,2
57,Scup,Benthopelagics,0.07655091940811667,3
57,Scup,BlackSeaBass,1.5550889243378334,3
57,Scup,Flounders,2.6337089755500003,2
57,Scup,Goosefish,1.3907762230035332,3
57,Scup,Hakes,2.426561726057167,3
57,Scup,MiscellaneousDemersals,0.4370439835523167,3
57,Scup,Scup,0.13642693363883612,3
57,Scup,ShallowDemersal,0.9868969282912614,3
57,Scup,SkateRays,2.4225876338635826,2
57,Scup,SpinyDogfish,2.6769498460345753,2
57,Scup,Squids,2.652946912383333,3
57,Scup,StripedBass,2.009374480589505,3
57,Scup,WhitePerch,0,3
57,Scup,WinterFlounder,3.59949298720834,2
57,ShallowDemersal,AtlanticHerring,0.3256135005065,3
57,ShallowDemersal,AtlanticMackerel,0.7690342288381666,3
57,ShallowDemersal,AtlanticTomcod,1.0163679349999999,2
57,ShallowDemersal,Benthopelagics,0.023269104579895,3
57,ShallowDemersal,BlackSeaBass,0.5077481474419241,3
57,ShallowDemersal,Flounders,1.6413424279009998,2
57,ShallowDemersal,Goosefish,0.7087183329132916,3
57,ShallowDemersal,Hakes,0.96023039596074,3
57,ShallowDemersal,MiscellaneousDemersals,0.28269408028869997,3
57,ShallowDemersal,Scup,0.23273053693852666,3
57,ShallowDemersal,ShallowDemersal,0.6305663571622333,3
57,ShallowDemersal,SkateRays,0.788672585825,2
57,ShallowDemersal,SpinyDogfish,0.856203410039,2
57,ShallowDemersal,Squids,1.812931344379,3
57,ShallowDemersal,StripedBass,1.221493722805365,3
57,ShallowDemersal,WhitePerch,1.923906815508889,3
57,ShallowDemersal,WinterFlounder,1.56748256336575,2
57,SkateRays,AtlanticHerring,7.261297640616666e-4,3
57,SkateRays,AtlanticMackerel,0.34500163480833335,3
57,SkateRays,AtlanticTomcod,0,2
57,SkateRays,Benthopelagics,0,3
57,SkateRays,BlackSeaBass,0.5179444890292834,3
57,SkateRays,Flounders,7.18979969488,2
57,SkateRays,Goosefish,11.52265826845,3
57,SkateRays,Hakes,3.7634068600524997,3
57,SkateRays,MiscellaneousDemersals,0.18205228385833333,3
57,SkateRays,Scup,0.12980735587902334,3
57,SkateRays,ShallowDemersal,0.5379099400193333,3
57,SkateRays,SkateRays,0.0710027583775,2
57,SkateRays,SpinyDogfish,2.473197785185,2
57,SkateRays,Squids,1.1083555268333334,3
57,SkateRays,StripedBass,8.13259459351,3
57,SkateRays,WhitePerch,0,3
57,SkateRays,WinterFlounder,0.098079271614925,2
57,SmallPhytoplankton,AtlanticHerring,0,3
57,SmallPhytoplankton,AtlanticMackerel,0,3
57,SmallPhytoplankton,AtlanticTomcod,0,2
57,SmallPhytoplankton,Benthopelagics,0,3
57,SmallPhytoplankton,BlackSeaBass,0,3
57,SmallPhytoplankton,Flounders,0,2
57,SmallPhytoplankton,Goosefish,0,3
57,SmallPhytoplankton,Hakes,0,3
57,SmallPhytoplankton,MiscellaneousDemersals,0,3
57,SmallPhytoplankton,Scup,0,3
57,SmallPhytoplankton,ShallowDemersal,0,3
57,SmallPhytoplankton,SkateRays,0,2
57,SmallPhytoplankton,SpinyDogfish,0,2
57,SmallPhytoplankton,Squids,0,3
57,SmallPhytoplankton,StripedBass,0,3
57,SmallPhytoplankton,WhitePerch,0,3
57,SmallPhytoplankton,WinterFlounder,0,2
57,SmallZooplankton,AtlanticHerring,14.64105597,3
57,SmallZooplankton,AtlanticMackerel,1.961221205,3
57,SmallZooplankton,AtlanticTomcod,5.0892785499999995,2
57,SmallZooplankton,Benthopelagics,16.015329019666666,3
57,SmallZooplankton,BlackSeaBass,9.176997103333335,3
57,SmallZooplankton,Flounders,0,2
57,SmallZooplankton,Goosefish,5.957579066666667,3
57,SmallZooplankton,Hakes,10.562398506666666,3
57,SmallZooplankton,MiscellaneousDemersals,10.5453778,3
57,SmallZooplankton,Scup,9.010333066140351,3
57,SmallZooplankton,ShallowDemersal,13.538191595,3
57,SmallZooplankton,SkateRays,0,2
57,SmallZooplankton,SpinyDogfish,0,2
57,SmallZooplankton,Squids,6.697340694999999,3
57,SmallZooplankton,StripedBass,3.6542929166666664,3
57,SmallZooplankton,WhitePerch,9.597651846161112,3
57,SmallZooplankton,WinterFlounder,0,2
57,SpinyDogfish,AtlanticHerring,0,3
57,SpinyDogfish,AtlanticMackerel,0,3
57,SpinyDogfish,AtlanticTomcod,0,2
57,SpinyDogfish,Benthopelagics,0,3
57,SpinyDogfish,BlackSeaBass,2.986075701e-5,3
57,SpinyDogfish,Flounders,0.02091586439616,2
57,SpinyDogfish,Goosefish,9.8834520519431,3
57,SpinyDogfish,Hakes,4.503999796666666e-4,3
57,SpinyDogfish,MiscellaneousDemersals,0,3
57,SpinyDogfish,Scup,0,3
57,SpinyDogfish,ShallowDemersal,0,3
57,SpinyDogfish,SkateRays,0.1060399817,2
57,SpinyDogfish,SpinyDogfish,0.19103557193999998,2
57,SpinyDogfish,Squids,0,3
57,SpinyDogfish,StripedBass,4.030531738387505,3
57,SpinyDogfish,WhitePerch,0,3
57,SpinyDogfish,WinterFlounder,0,2
57,Squids,AtlanticHerring,1.50409996579,3
57,Squids,AtlanticMackerel,9.105114878833334,3
57,Squids,AtlanticTomcod,0,2
57,Squids,Benthopelagics,0.013086833332806667,3
57,Squids,BlackSeaBass,9.10569465062,3
57,Squids,Flounders,22.2077710915,2
57,Squids,Goosefish,4.80667781084755,3
57,Squids,Hakes,17.243310300466668,3
57,Squids,MiscellaneousDemersals,3.391855166378167,3
57,Squids,Scup,6.434410082573998,3
57,Squids,ShallowDemersal,7.50075592593,3
57,Squids,SkateRays,16.742129236674998,2
57,Squids,SpinyDogfish,21.262446041500002,2
57,Squids,Squids,20.492045985433332,3
57,Squids,StripedBass,10.59431920533,3
57,Squids,WhitePerch,0,3
57,Squids,WinterFlounder,15.90906364928,2
57,StripedBass,AtlanticHerring,0.015208536047632972,3
57,StripedBass,AtlanticMackerel,0.06997014645668719,3
57,StripedBass,AtlanticTomcod,0.014596950418772263,2
57,StripedBass,Benthopelagics,1.641360238639269e-5,3
57,StripedBass,BlackSeaBass,8.750805787974363e-4,3
57,StripedBass,Flounders,0.128956230667825,2
57,StripedBass,Goosefish,0.08729028972770071,3
57,StripedBass,Hakes,0.0857073810687859,3
57,StripedBass,MiscellaneousDemersals,0.020039906546852438,3
57,StripedBass,Scup,0.0013234842233132173,3
57,StripedBass,ShallowDemersal,0.0751506076778522,3
57,StripedBass,SkateRays,2.9456349227615004e-4,2
57,StripedBass,SpinyDogfish,0.0171901408964212,2
57,StripedBass,Squids,0.39826100692513067,3
57,StripedBass,StripedBass,0.023205543998281824,3
57,StripedBass,WhitePerch,1.0358492921536111e-5,3
57,StripedBass,WinterFlounder,0.3295311218829016,2
57,WhitePerch,AtlanticHerring,0.0019748187466234134,3
57,WhitePerch,AtlanticMackerel,0,3
57,WhitePerch,AtlanticTomcod,6.51144659590625,2
57,WhitePerch,Benthopelagics,1.0089717719149999e-5,3
57,WhitePerch,BlackSeaBass,0,3
57,WhitePerch,Flounders,0.033506492806609424,2
57,WhitePerch,Goosefish,0,3
57,WhitePerch,Hakes,0,3
57,WhitePerch,MiscellaneousDemersals,2.488004610016667e-7,3
57,WhitePerch,Scup,0,3
57,WhitePerch,ShallowDemersal,0.0452246447864869,3
57,WhitePerch,SkateRays,0,2
57,WhitePerch,SpinyDogfish,0,2
57,WhitePerch,Squids,0,3
57,WhitePerch,StripedBass,0.04915886229590131,3
57,WhitePerch,WhitePerch,9.928985774614444e-4,3
57,WhitePerch,WinterFlounder,0.03867156230664601,2
57,WinterFlounder,AtlanticHerring,0.26101471966149997,3
57,WinterFlounder,AtlanticMackerel,0.5414795188999834,3
57,WinterFlounder,AtlanticTomcod,0.50816898325,2
57,WinterFlounder,Benthopelagics,0.005428685192966667,3
57,WinterFlounder,BlackSeaBass,0.209453973615241,3
57,WinterFlounder,Flounders,0.7169818565954015,2
57,WinterFlounder,Goosefish,0.5249217597189971,3
57,WinterFlounder,Hakes,0.4435406805161333,3
57,WinterFlounder,MiscellaneousDemersals,0.14044065501150002,3
57,WinterFlounder,Scup,0.10710114103791833,3
57,WinterFlounder,ShallowDemersal,0.7944502718456666,3
57,WinterFlounder,SkateRays,0.421081679379,2
57,WinterFlounder,SpinyDogfish,0.410873444972275,2
57,WinterFlounder,Squids,1.2213593606355,3
57,WinterFlounder,StripedBass,1.0987216147021994,3
57,WinterFlounder,WhitePerch,1.7034400364416666,3
57,WinterFlounder,WinterFlounder,1.5680555220074999,2
58,AtlanticHerring,AtlanticHerring,0.4447299110133353,3
58,AtlanticHerring,AtlanticMackerel,2.7297211331666666,3
58,AtlanticHerring,AtlanticTomcod,0.45908068916583333,2
58,AtlanticHerring,Benthopelagics,0.07609500187666667,3
58,AtlanticHerring,BlackSeaBass,1.8135109233516118,3
58,AtlanticHerring,Flounders,6.2245549063,2
58,AtlanticHerring,Goosefish,1.2247166733416892,3
58,AtlanticHerring,Hakes,3.4762665574119,3
58,AtlanticHerring,MiscellaneousDemersals,1.1380810422316667,3
58,AtlanticHerring,Scup,1.2629827703714567,3
58,AtlanticHerring,ShallowDemersal,2.3535084589199435,3
58,AtlanticHerring,SkateRays,1.9074757508825,2
58,AtlanticHerring,SpinyDogfish,2.11002725545,2
58,AtlanticHerring,Squids,5.9434446962,3
58,AtlanticHerring,StripedBass,3.917587873488,3
58,AtlanticHerring,WhitePerch,0.8731305419461111,3
58,AtlanticHerring,WinterFlounder,6.5479984288054,2
58,AtlanticMackerel,AtlanticHerring,0.10882365180909101,3
58,AtlanticMackerel,AtlanticMackerel,11.369851458976854,3
58,AtlanticMackerel,AtlanticTomcod,0,2
58,AtlanticMackerel,Benthopelagics,9.752117688408333e-4,3
58,AtlanticMackerel,BlackSeaBass,0.5750873765638334,3
58,AtlanticMackerel,Flounders,1.89145397515,2
58,AtlanticMackerel,Goosefish,4.53953872916575,3
58,AtlanticMackerel,Hakes,1.0964966567730667,3
58,AtlanticMackerel,MiscellaneousDemersals,0.24962384648108335,3
58,AtlanticMackerel,Scup,0.22797918073127416,3
58,AtlanticMackerel,ShallowDemersal,0.45835737123425,3
58,AtlanticMackerel,SkateRays,3.04848438535,2
58,AtlanticMackerel,SpinyDogfish,4.942464592443001,2
58,AtlanticMackerel,Squids,1.2660700278600834,3
58,AtlanticMackerel,StripedBass,4.7066622595076,3
58,AtlanticMackerel,WhitePerch,0,3
58,AtlanticMackerel,WinterFlounder,2.0660147198055747,2
58,AtlanticTomcod,AtlanticHerring,0.0017485118107317317,3
58,AtlanticTomcod,AtlanticMackerel,0,3
58,AtlanticTomcod,AtlanticTomcod,0.09777062632474999,2
58,AtlanticTomcod,Benthopelagics,9.422134515951599e-7,3
58,AtlanticTomcod,BlackSeaBass,0,3
58,AtlanticTomcod,Flounders,0.007067329316922153,2
58,AtlanticTomcod,Goosefish,0,3
58,AtlanticTomcod,Hakes,0,3
58,AtlanticTomcod,MiscellaneousDemersals,0.0055842336704396076,3
58,AtlanticTomcod,Scup,0,3
58,AtlanticTomcod,ShallowDemersal,0.023487105467485905,3
58,AtlanticTomcod,SkateRays,0,2
58,AtlanticTomcod,SpinyDogfish,0,2
58,AtlanticTomcod,Squids,0,3
58,AtlanticTomcod,StripedBass,0.006109445719666666,3
58,AtlanticTomcod,WhitePerch,0.0014223832518205554,3
58,AtlanticTomcod,WinterFlounder,0.012893702515391226,2
58,Benthopelagics,AtlanticHerring,6.3415086127964075,3
58,Benthopelagics,AtlanticMackerel,9.999045848749999,3
58,Benthopelagics,AtlanticTomcod,21.147064892666666,2
58,Benthopelagics,Benthopelagics,0.04243291118583333,3
58,Benthopelagics,BlackSeaBass,3.358574732759333,3
58,Benthopelagics,Flounders,2.23214776315,2
58,Benthopelagics,Goosefish,1.764576875372456,3
58,Benthopelagics,Hakes,2.865105038333333,3
58,Benthopelagics,MiscellaneousDemersals,2.7545864368933333,3
58,Benthopelagics,Scup,2.156921512253407,3
58,Benthopelagics,ShallowDemersal,8.39885520525665,3
58,Benthopelagics,SkateRays,5.659651247499999,2
58,Benthopelagics,SpinyDogfish,4.359110408499999,2
58,Benthopelagics,Squids,10.118137825833333,3
58,Benthopelagics,StripedBass,3.2474640286718333,3
58,Benthopelagics,WhitePerch,16.295701961786335,3
58,Benthopelagics,WinterFlounder,13.170936163493751,2
58,Benthos,AtlanticHerring,0,3
58,Benthos,AtlanticMackerel,0,3
58,Benthos,AtlanticTomcod,59.40906916666667,2
58,Benthos,Benthopelagics,0,3
58,Benthos,BlackSeaBass,35.007418316666666,3
58,Benthos,Flounders,23.6729333,2
58,Benthos,Goosefish,12.955909008333334,3
58,Benthos,Hakes,18.548003066666666,3
58,Benthos,MiscellaneousDemersals,48.50436165,3
58,Benthos,Scup,48.13139951666667,3
58,Benthos,ShallowDemersal,0,3
58,Benthos,SkateRays,63.1813719,2
58,Benthos,SpinyDogfish,54.306046375,2
58,Benthos,Squids,0,3
58,Benthos,StripedBass,12.200852373328843,3
58,Benthos,WhitePerch,44.634329666666666,3
58,Benthos,WinterFlounder,24.456962275,2
58,BlackSeaBass,AtlanticHerring,0.7900340471760415,3
58,BlackSeaBass,AtlanticMackerel,1.2408448587733334,3
58,BlackSeaBass,AtlanticTomcod,0,2
58,BlackSeaBass,Benthopelagics,0.03459949022658333,3
58,BlackSeaBass,BlackSeaBass,0.5961008294592333,3
58,BlackSeaBass,Flounders,0.635835947283775,2
58,BlackSeaBass,Goosefish,0.49825891272350026,3
58,BlackSeaBass,Hakes,0.46629518726049,3
58,BlackSeaBass,MiscellaneousDemersals,0.17715789702096835,3
58,BlackSeaBass,Scup,0.13364689940784075,3
58,BlackSeaBass,ShallowDemersal,1.5211128581358333,3
58,BlackSeaBass,SkateRays,0.425283385245,2
58,BlackSeaBass,SpinyDogfish,0.52185667872425,2
58,BlackSeaBass,Squids,1.790461024054167,3
58,BlackSeaBass,StripedBass,0.6223183688523877,3
58,BlackSeaBass,WhitePerch,0,3
58,BlackSeaBass,WinterFlounder,1.325714891939025,2
58,Diazotrophs,AtlanticHerring,0,3
58,Diazotrophs,AtlanticMackerel,0,3
58,Diazotrophs,AtlanticTomcod,0,2
58,Diazotrophs,Benthopelagics,0,3
58,Diazotrophs,BlackSeaBass,0,3
58,Diazotrophs,Flounders,0,2
58,Diazotrophs,Goosefish,0,3
58,Diazotrophs,Hakes,0,3
58,Diazotrophs,MiscellaneousDemersals,0,3
58,Diazotrophs,Scup,0,3
58,Diazotrophs,ShallowDemersal,0,3
58,Diazotrophs,SkateRays,0,2
58,Diazotrophs,SpinyDogfish,0,2
58,Diazotrophs,Squids,0,3
58,Diazotrophs,StripedBass,0,3
58,Diazotrophs,WhitePerch,0,3
58,Diazotrophs,WinterFlounder,0,2
58,Flounders,AtlanticHerring,0.13516569237477397,3
58,Flounders,AtlanticMackerel,0.6088383731666667,3
58,Flounders,AtlanticTomcod,0.06788981604466666,2
58,Flounders,Benthopelagics,0.03957999159916667,3
58,Flounders,BlackSeaBass,0.31453159108780476,3
58,Flounders,Flounders,0.9919547031875,2
58,Flounders,Goosefish,1.8975148824416668,3
58,Flounders,Hakes,0.7349141977212963,3
58,Flounders,MiscellaneousDemersals,0.3260880391791667,3
58,Flounders,Scup,0.141939682502041,3
58,Flounders,ShallowDemersal,0.9857503375521667,3
58,Flounders,SkateRays,1.1602125368429883,2
58,Flounders,SpinyDogfish,1.7707740596777501,2
58,Flounders,Squids,1.2167157632666667,3
58,Flounders,StripedBass,1.9582946550333333,3
58,Flounders,WhitePerch,1.203113397577289,3
58,Flounders,WinterFlounder,1.8333984424010001,2
58,Goosefish,AtlanticHerring,0.050957455490336256,3
58,Goosefish,AtlanticMackerel,11.288951757918786,3
58,Goosefish,AtlanticTomcod,0,2
58,Goosefish,Benthopelagics,5.3250232607233334e-5,3
58,Goosefish,BlackSeaBass,0.004545390578886883,3
58,Goosefish,Flounders,0.05606230249194501,2
58,Goosefish,Goosefish,0.030917693921208366,3
58,Goosefish,Hakes,0.051229836237674534,3
58,Goosefish,MiscellaneousDemersals,0.021993571132997332,3
58,Goosefish,Scup,0.004125762998102834,3
58,Goosefish,ShallowDemersal,0.16680951954394277,3
58,Goosefish,SkateRays,9.40309855335e-4,2
58,Goosefish,SpinyDogfish,0.004939292355175,2
58,Goosefish,Squids,0.8172342777408665,3
58,Goosefish,StripedBass,0.016313903827994806,3
58,Goosefish,WhitePerch,0,3
58,Goosefish,WinterFlounder,0.248511179312991,2
58,Hakes,AtlanticHerring,0.07558611037317717,3
58,Hakes,AtlanticMackerel,0.29614069063466664,3
58,Hakes,AtlanticTomcod,0,2
58,Hakes,Benthopelagics,3.9324614418816665e-4,3
58,Hakes,BlackSeaBass,0.2182017185325964,3
58,Hakes,Flounders,0.8807929081614885,2
58,Hakes,Goosefish,0.5235801672931961,3
58,Hakes,Hakes,0.5046205017998889,3
58,Hakes,MiscellaneousDemersals,0.12321518368554234,3
58,Hakes,Scup,0.6476791587008015,3
58,Hakes,ShallowDemersal,0.32559979332169997,3
58,Hakes,SkateRays,0.34969252613575,2
58,Hakes,SpinyDogfish,0.430515144464525,2
58,Hakes,Squids,0.88191399202905,3
58,Hakes,StripedBass,0.6437479443811784,3
58,Hakes,WhitePerch,0,3
58,Hakes,WinterFlounder,1.14613294905267,2
58,LargePhytoplankton,AtlanticHerring,0.014156603368333333,3
58,LargePhytoplankton,AtlanticMackerel,0.002895542116666667,3
58,LargePhytoplankton,AtlanticTomcod,0.005355899466666666,2
58,LargePhytoplankton,Benthopelagics,0.013243324485166668,3
58,LargePhytoplankton,BlackSeaBass,0.011741732111666667,3
58,LargePhytoplankton,Flounders,0,2
58,LargePhytoplankton,Goosefish,0.005931113833333334,3
58,LargePhytoplankton,Hakes,0.009317497256666666,3
58,LargePhytoplankton,MiscellaneousDemersals,0.01061626725,3
58,LargePhytoplankton,Scup,0.015554501090185184,3
58,LargePhytoplankton,ShallowDemersal,0.014621605525,3
58,LargePhytoplankton,SkateRays,0,2
58,LargePhytoplankton,SpinyDogfish,0,2
58,LargePhytoplankton,Squids,0.005000731061666667,3
58,LargePhytoplankton,StripedBass,0.006104334016666667,3
58,LargePhytoplankton,WhitePerch,0.014526055223166665,3
58,LargePhytoplankton,WinterFlounder,0,2
58,LargeZooplankton,AtlanticHerring,53.352991665,3
58,LargeZooplankton,AtlanticMackerel,30.353811250000003,3
58,LargeZooplankton,AtlanticTomcod,1.2480168333333332,2
58,LargeZooplankton,Benthopelagics,64.29153362833333,3
58,LargeZooplankton,BlackSeaBass,4.470082641666667,3
58,LargeZooplankton,Flounders,21.624270025,2
58,LargeZooplankton,Goosefish,9.697035088333333,3
58,LargeZooplankton,Hakes,4.46276217,3
58,LargeZooplankton,MiscellaneousDemersals,12.172053779999999,3
58,LargeZooplankton,Scup,14.706037228888889,3
58,LargeZooplankton,ShallowDemersal,31.477507866,3
58,LargeZooplankton,SkateRays,0,2
58,LargeZooplankton,SpinyDogfish,0,2
58,LargeZooplankton,Squids,10.447727441666666,3
58,LargeZooplankton,StripedBass,8.938283834533333,3
58,LargeZooplankton,WhitePerch,5.027038963388889,3
58,LargeZooplankton,WinterFlounder,23.215106125,2
58,MediumPhytoplankton,AtlanticHerring,0.5470871085333333,3
58,MediumPhytoplankton,AtlanticMackerel,0.056877316350000005,3
58,MediumPhytoplankton,AtlanticTomcod,0.8887426166666667,2
58,MediumPhytoplankton,Benthopelagics,1.1227824167596665,3
58,MediumPhytoplankton,BlackSeaBass,0,3
58,MediumPhytoplankton,Flounders,0,2
58,MediumPhytoplankton,Goosefish,0,3
58,MediumPhytoplankton,Hakes,0,3
58,MediumPhytoplankton,MiscellaneousDemersals,0,3
58,MediumPhytoplankton,Scup,0,3
58,MediumPhytoplankton,ShallowDemersal,0,3
58,MediumPhytoplankton,SkateRays,0,2
58,MediumPhytoplankton,SpinyDogfish,0,2
58,MediumPhytoplankton,Squids,0,3
58,MediumPhytoplankton,StripedBass,0,3
58,MediumPhytoplankton,WhitePerch,0,3
58,MediumPhytoplankton,WinterFlounder,0,2
58,MediumZooplankton,AtlanticHerring,18.841204456666667,3
58,MediumZooplankton,AtlanticMackerel,3.3633411583333337,3
58,MediumZooplankton,AtlanticTomcod,5.304105066666667,2
58,MediumZooplankton,Benthopelagics,17.801530567,3
58,MediumZooplankton,BlackSeaBass,30.028365516666668,3
58,MediumZooplankton,Flounders,0,2
58,MediumZooplankton,Goosefish,29.588171595000002,3
58,MediumZooplankton,Hakes,28.36895245,3
58,MediumZooplankton,MiscellaneousDemersals,17.70255601666667,3
58,MediumZooplankton,Scup,12.820227064814814,3
58,MediumZooplankton,ShallowDemersal,26.500802673333332,3
58,MediumZooplankton,SkateRays,0,2
58,MediumZooplankton,SpinyDogfish,0,2
58,MediumZooplankton,Squids,28.649855266666666,3
58,MediumZooplankton,StripedBass,28.928202453283333,3
58,MediumZooplankton,WhitePerch,19.052997088111113,3
58,MediumZooplankton,WinterFlounder,0,2
58,MiscellaneousDemersals,AtlanticHerring,2.217132107166667,3
58,MiscellaneousDemersals,AtlanticMackerel,3.5788754388900004,3
58,MiscellaneousDemersals,AtlanticTomcod,0.5867200916666666,2
58,MiscellaneousDemersals,Benthopelagics,0.09936356619166667,3
58,MiscellaneousDemersals,BlackSeaBass,2.5334962147916,3
58,MiscellaneousDemersals,Flounders,7.165643592,2
58,MiscellaneousDemersals,Goosefish,2.423532778407833,3
58,MiscellaneousDemersals,Hakes,3.9705002920016668,3
58,MiscellaneousDemersals,MiscellaneousDemersals,1.4761093036166666,3
58,MiscellaneousDemersals,Scup,1.0293534696922464,3
58,MiscellaneousDemersals,ShallowDemersal,3.2124102016545,3
58,MiscellaneousDemersals,SkateRays,4.0160340962511825,2
58,MiscellaneousDemersals,SpinyDogfish,4.241306939625,2
58,MiscellaneousDemersals,Squids,5.058315083166667,3
58,MiscellaneousDemersals,StripedBass,4.427836307522867,3
58,MiscellaneousDemersals,WhitePerch,0.5112357452222221,3
58,MiscellaneousDemersals,WinterFlounder,4.66439830314,2
58,Scup,AtlanticHerring,0.48858987544433335,3
58,Scup,AtlanticMackerel,1.3769514739300002,3
58,Scup,AtlanticTomcod,0,2
58,Scup,Benthopelagics,0.07773725441926667,3
58,Scup,BlackSeaBass,1.5526254573411669,3
58,Scup,Flounders,2.526530543175,2
58,Scup,Goosefish,1.401280738576555,3
58,Scup,Hakes,2.1918682468648703,3
58,Scup,MiscellaneousDemersals,0.40553404597921,3
58,Scup,Scup,2.0042356496509726,3
58,Scup,ShallowDemersal,1.0525057381029916,3
58,Scup,SkateRays,2.50014698699325,2
58,Scup,SpinyDogfish,2.7632302508651003,2
58,Scup,Squids,2.755734185022667,3
58,Scup,StripedBass,2.12634552515513,3
58,Scup,WhitePerch,0,3
58,Scup,WinterFlounder,1.8500869089491225,2
58,ShallowDemersal,AtlanticHerring,0.33878394186599997,3
58,ShallowDemersal,AtlanticMackerel,0.7552018218150216,3
58,ShallowDemersal,AtlanticTomcod,1.5337010049166666,2
58,ShallowDemersal,Benthopelagics,0.021580099350773332,3
58,ShallowDemersal,BlackSeaBass,0.488831638296285,3
58,ShallowDemersal,Flounders,1.6952056748513,2
58,ShallowDemersal,Goosefish,0.7626769214735863,3
58,ShallowDemersal,Hakes,1.0438278014779747,3
58,ShallowDemersal,MiscellaneousDemersals,0.32526674876247497,3
58,ShallowDemersal,Scup,0.22256577575121203,3
58,ShallowDemersal,ShallowDemersal,0.6249743300568049,3
